x,y,z,yaw,velocity,change_flag
91.0659,558.9023,27.0326,-1.1537,12.7934,0
91.4649,557.7668,27.0653,-1.2199,14.5774,0
91.8108,556.6399,27.0936,-1.2815,14.1474,0
92.0831,555.4207,27.1044,-1.3395,15.0019,0
92.2902,554.1402,27.1093,-1.3906,15.5256,0
92.4459,552.8339,27.0823,-1.4375,15.9471,0
92.5304,551.4852,27.0104,-1.4763,16.3288,0
92.5897,550.0750,26.9408,-1.5072,17.2347,0
92.5763,548.6042,26.8682,-1.5242,17.6755,0
92.5704,547.5823,26.8217,-1.5316,18.5358,0
92.5522,546.5688,26.7646,-1.5362,17.8667,0
92.5024,545.0919,26.6714,-1.5440,17.7686,0
92.4675,544.0524,26.6000,-1.5498,18.9322,0
92.4167,543.0157,26.5182,-1.5543,18.5991,0
92.3781,541.9579,26.4441,-1.5575,18.8840,0
92.3291,540.8978,26.3707,-1.5596,18.9266,0
92.2694,539.8720,26.2945,-1.5590,18.2659,0
92.2069,538.8388,26.2148,-1.5590,18.5600,0
92.1601,537.7828,26.1335,-1.5590,19.0358,0
92.0994,536.7153,26.0483,-1.5593,19.0317,0
92.0481,535.6871,25.9664,-1.5592,18.2349,0
91.9967,534.6516,25.8952,-1.5593,18.7464,0
91.9335,533.5963,25.8091,-1.5607,19.0594,0
91.8855,532.5374,25.7272,-1.5637,18.9814,0
91.8266,531.5013,25.6389,-1.5680,18.5298,0
91.7698,530.4908,25.5574,-1.5691,17.9882,0
91.6684,528.9860,25.4430,-1.5640,18.2229,0
91.6170,527.9619,25.3525,-1.5615,18.2551,0
91.5614,526.9468,25.2681,-1.5635,17.9971,0
91.4679,525.4767,25.1345,-1.5843,17.3948,0
91.3355,524.0869,25.0061,-1.6183,16.2321,0
91.1548,522.7978,24.8742,-1.6653,14.8285,0
90.9341,521.5967,24.7226,-1.7199,14.6876,0
90.6644,520.4429,24.5545,-1.7778,14.3075,0
90.3424,519.3047,24.3751,-1.8364,14.0565,0
89.9536,518.2130,24.2028,-1.8889,13.7696,0
89.5479,517.1903,24.0387,-1.9155,13.2451,0
89.1457,516.1755,23.8274,-1.9219,13.2031,0
88.7331,515.2198,23.6488,-1.9120,12.4077,0
88.2475,514.0229,23.4290,-1.8879,11.0324,0
87.8225,512.9321,23.2416,-1.8475,10.3707,0
87.4685,511.9333,23.0643,-1.8074,9.6205,0
87.1625,510.8971,22.9246,-1.7681,9.3720,0
86.8974,509.9100,22.8219,-1.7285,9.1335,0
86.6787,508.7969,22.6747,-1.6821,7.5913,0
86.5279,507.6883,22.5356,-1.6412,6.3827,0
86.4173,506.6696,22.4322,-1.6087,2.1333,0
86.3535,505.6005,22.3460,-1.5511,2.8388,0
86.2859,504.5072,22.2798,-1.4286,3.5694,0
86.3881,503.3965,22.2631,-1.2591,5.0914,0
86.6987,502.3861,22.2886,-1.0856,7.4981,0
87.1441,501.4808,22.3794,-0.9105,7.6438,0
87.7625,500.6816,22.5169,-0.7368,7.1131,0
88.5610,500.0223,22.6850,-0.5631,6.9551,0
89.4312,499.4938,22.8883,-0.3779,8.1066,0
90.4347,499.1629,23.1325,-0.1877,7.7872,0
91.5254,498.9334,23.4069,0.0061,8.2006,0
92.6113,498.9999,23.7082,0.2031,7.9001,0
93.7504,499.2469,23.9754,0.4161,9.1545,0
94.6497,499.8076,24.1052,0.5956,9.8895,0
95.5573,500.4781,24.1534,0.7708,9.4389,0
96.2804,501.3154,24.3850,0.9360,11.3269,0
97.0198,502.1909,24.6498,1.0885,9.6427,0
97.4860,503.2772,24.8660,1.2115,11.7939,0
97.8998,504.4315,25.1194,1.3220,11.2009,0
98.3302,505.6514,25.3105,1.4138,11.8317,0
98.5934,506.7877,25.5849,1.4839,10.5105,0
98.7194,507.9802,25.8342,1.5311,11.3013,0
98.7874,509.1561,26.0953,1.5684,10.2933,0
98.7965,510.2701,26.2111,1.5957,10.0880,0
98.8052,511.3609,26.2674,1.6122,9.6125,0
98.7933,512.6025,26.3372,1.6116,8.8722,0
98.7845,513.7515,26.4324,1.6020,7.7719,0
98.7780,514.7815,26.4987,1.5923,6.8965,0
98.7844,515.9164,26.5754,1.5819,6.2574,0
98.8034,516.9705,26.6253,1.5836,3.2305,0
98.8221,518.0671,26.6823,1.6028,4.1994,0
98.7731,519.2527,26.7353,1.6675,7.2560,0
98.6555,520.5242,26.7763,1.7394,9.9584,0
98.4561,521.7374,26.7732,1.8074,11.3907,0
98.1822,523.0622,26.8043,1.8598,12.7874,0
97.8896,524.0963,26.8134,1.8815,12.6690,0
97.6175,525.1439,26.7806,1.8856,13.0795,0
97.3198,526.2166,26.8000,1.8764,13.1194,0
97.0210,527.2390,26.8170,1.8558,12.5089,0
96.7842,528.2348,26.8033,1.8325,12.1448,0
96.5659,529.2306,26.7978,1.8044,12.3387,0
96.3877,530.2247,26.8071,1.7732,11.8733,0
96.1706,531.5023,26.8521,1.7333,11.3458,0
96.0183,532.7643,26.8770,1.6956,11.2680,0
95.9191,534.0331,26.9381,1.6595,11.1469,0
95.8590,535.2307,26.9832,1.6298,10.4462,0
95.8342,536.3913,27.0244,1.6057,10.0920,0
95.8236,537.4785,27.0829,1.5897,9.0782,0
95.8461,538.6953,27.1871,1.5761,8.1862,0
95.8725,539.8243,27.2762,1.5685,5.9235,0
95.9206,540.8242,27.3433,1.5628,3.0264,0
95.9797,541.9711,27.4289,1.5631,5.4963,0
96.0176,543.0620,27.5086,1.5710,9.1563,0
96.0545,544.2085,27.5840,1.5730,10.9457,0
96.1081,545.5464,27.6864,1.5731,12.7986,0
96.1519,546.6914,27.7377,1.5756,14.0520,0
96.1805,547.9153,27.8418,1.5828,15.0589,0
96.1883,549.2196,27.9322,1.5952,16.0083,0
