x,y,z,yaw,velocity,change_flag
79.0726,255.8492,11.0115,-1.5644,23.6757,0
78.9825,254.5350,11.0239,-1.5636,23.3699,0
78.8985,253.2256,11.0259,-1.5633,23.5418,0
78.8389,251.9132,11.0285,-1.5627,23.3802,0
78.7689,250.5709,11.0315,-1.5613,24.0217,0
78.7011,249.2147,11.0402,-1.5601,24.2517,0
78.6303,247.8814,11.0587,-1.5596,23.8227,0
78.5683,246.5621,11.0706,-1.5591,23.6560,0
78.5064,245.2235,11.0553,-1.5589,24.0537,0
78.4305,243.8683,11.0592,-1.5586,24.2562,0
78.3338,242.5193,11.0504,-1.5577,24.0919,0
78.2602,241.1650,11.0496,-1.5576,24.2512,0
78.2010,239.8224,11.0662,-1.5584,23.8928,0
78.1453,238.4805,11.0627,-1.5584,23.9838,0
78.0518,237.1548,11.1132,-1.5597,23.6989,0
77.9719,235.8326,11.1333,-1.5624,23.5271,0
77.9312,234.5104,11.1204,-1.5651,23.5622,0
77.8533,233.1998,11.1136,-1.5661,23.6266,0
77.7546,231.8990,11.1903,-1.5669,23.2655,0
77.6796,230.6094,11.1381,-1.5664,23.1061,0
77.5856,229.3124,11.1568,-1.5680,23.1275,0
77.5072,228.0418,11.1592,-1.5711,22.6809,0
77.4352,226.7738,11.1884,-1.5733,22.6199,0
77.3532,225.4985,11.1692,-1.5748,22.8659,0
77.2580,224.2363,11.1409,-1.5744,22.4258,0
77.1558,222.9824,11.1832,-1.5753,22.5341,0
77.0672,221.7213,11.2247,-1.5762,22.5466,0
76.9827,220.4236,11.2083,-1.5792,23.3894,0
76.8784,219.1137,11.2276,-1.5831,23.5390,0
76.7819,217.8107,11.2193,-1.5852,23.4146,0
76.6724,216.5087,11.2218,-1.5861,23.3005,0
76.5746,215.1959,11.2490,-1.5889,23.5989,0
76.4732,213.8793,11.2676,-1.5934,23.4448,0
76.3641,212.5777,11.2724,-1.5988,23.3526,0
76.2402,211.2759,11.2748,-1.6034,23.2705,0
76.1210,209.9793,11.2669,-1.6097,23.3284,0
75.9901,208.6794,11.2709,-1.6160,23.4698,0
75.8424,207.3344,11.2798,-1.6230,24.4951,0
75.6780,205.9984,11.2662,-1.6273,23.8500,0
75.5166,204.6742,11.2714,-1.6330,23.8049,0
75.3334,203.3218,11.2836,-1.6396,24.4117,0
75.1677,201.9614,11.2646,-1.6439,24.4730,0
74.9716,200.5828,11.2383,-1.6475,24.9973,0
74.7649,199.1657,11.2308,-1.6566,25.6312,0
74.5487,197.7291,11.1956,-1.6662,25.9473,0
74.3235,196.3296,11.1915,-1.6729,25.1398,0
74.1182,194.9663,11.1710,-1.6749,24.4429,0
73.9147,193.6490,11.1615,-1.6757,23.6061,0
73.6737,192.3049,11.1696,-1.6794,24.7089,0
73.4385,190.8984,11.1410,-1.6843,25.6497,0
73.1934,189.4752,11.1063,-1.6898,25.7662,0
72.9405,188.0777,11.0804,-1.6938,25.2733,0
72.6717,186.7164,11.0603,-1.6977,24.6132,0
72.4203,185.3562,11.0310,-1.7023,24.7688,0
72.1561,183.9975,11.0040,-1.7064,24.7053,0
71.8812,182.6097,10.9691,-1.7102,25.2860,0
71.5872,181.2201,10.9356,-1.7123,25.4241,0
71.2944,179.8204,10.8840,-1.7163,25.4922,0
71.0046,178.4312,10.8349,-1.7185,25.2442,0
70.7022,177.0408,10.8144,-1.7214,25.4326,0
70.4012,175.6555,10.7722,-1.7249,25.3261,0
70.0936,174.2497,10.7450,-1.7280,25.6677,0
69.7825,172.8548,10.6862,-1.7317,25.5663,0
69.4554,171.4474,10.6443,-1.7361,25.7029,0
69.1410,170.0534,10.5968,-1.7413,25.6107,0
68.8057,168.6517,10.5414,-1.7447,25.7795,0
68.4738,167.2550,10.4994,-1.7463,25.4994,0
68.1390,165.8548,10.4439,-1.7470,25.8367,0
67.7812,164.4451,10.3918,-1.7478,26.0518,0
67.4128,163.0161,10.3590,-1.7489,26.4722,0
67.0729,161.5673,10.3167,-1.7492,26.4950,0
66.7130,160.1442,10.2604,-1.7506,25.9196,0
66.3721,158.7501,10.2239,-1.7519,25.7868,0
66.0380,157.3270,10.1468,-1.7495,26.0596,0
65.6626,155.9181,10.1165,-1.7454,25.9638,0
65.3259,154.5101,10.0711,-1.7424,25.7687,0
64.9924,153.1044,10.0242,-1.7410,25.8667,0
64.6412,151.6600,9.9991,-1.7396,26.6197,0
64.3115,150.2527,9.9334,-1.7385,25.5752,0
64.0053,148.8882,9.8749,-1.7364,24.9442,0
63.6827,147.4963,9.8519,-1.7345,25.9838,0
63.3331,146.0377,9.8012,-1.7331,26.9567,0
62.9857,144.5939,9.7558,-1.7310,26.3543,0
62.6781,143.1902,9.7245,-1.7297,25.3637,0
62.3632,141.8018,9.7023,-1.7296,25.6160,0
62.0508,140.3719,9.6762,-1.7310,26.3225,0
61.7234,138.9052,9.6080,-1.7326,26.7712,0
61.3881,137.4792,9.5732,-1.7335,25.9420,0
61.0578,136.0765,9.5484,-1.7345,25.7191,0
60.7419,134.6686,9.5000,-1.7360,25.8059,0
60.4158,133.2333,9.4532,-1.7378,26.3133,0
60.0782,131.7993,9.4103,-1.7410,26.3470,0
59.7466,130.3769,9.3744,-1.7428,26.0982,0
59.4031,128.9510,9.3273,-1.7451,26.3040,0
59.0450,127.4961,9.2854,-1.7472,26.7571,0
58.6931,126.0485,9.2412,-1.7481,26.5436,0
58.3235,124.5838,9.1985,-1.7510,27.0515,0
57.9746,123.1446,9.1698,-1.7537,26.0801,0
57.6573,121.7776,9.1184,-1.7530,24.8711,0
57.3231,120.4232,9.0991,-1.7527,25.1706,0
56.9687,119.0345,9.0760,-1.7518,25.8060,0
56.6190,117.5981,9.0241,-1.7525,26.5124,0
56.2627,116.1432,8.9932,-1.7518,26.6190,0
55.9042,114.7468,8.9575,-1.7495,25.3248,0
55.5830,113.3924,8.9154,-1.7470,24.8584,0
55.2642,112.0330,8.8729,-1.7447,24.9703,0
54.9347,110.6161,8.8133,-1.7445,26.5270,0
54.5853,109.1450,8.7617,-1.7458,26.9812,0
54.2355,107.7315,8.7295,-1.7465,25.8812,0
53.9054,106.3627,8.6924,-1.7470,24.9755,0
53.5760,105.0070,8.6482,-1.7480,24.8106,0
53.2435,103.6683,8.6092,-1.7477,24.6930,0
52.9359,102.3141,8.5604,-1.7506,24.7416,0
52.5937,100.9638,8.5210,-1.7555,24.8718,0
52.2570,99.6216,8.4700,-1.7617,24.7652,0
51.9076,98.2794,8.4218,-1.7672,24.6948,0
51.5567,96.9597,8.3846,-1.7749,24.3331,0
51.2059,95.6610,8.3221,-1.7839,23.9977,0
50.8448,94.3763,8.2838,-1.7947,23.8594,0
50.4681,93.1228,8.2493,-1.8067,23.2808,0
50.0771,91.8784,8.1862,-1.8214,23.4838,0
49.6748,90.6394,8.1153,-1.8371,23.2444,0
49.2606,89.4379,8.0583,-1.8524,22.4724,0
48.8267,88.2679,8.0108,-1.8678,22.1191,0
48.4029,87.1298,7.9459,-1.8825,21.6750,0
47.9490,86.0116,7.8729,-1.8969,21.5545,0
47.4872,84.9134,7.8128,-1.9110,21.3008,0
47.0193,83.8238,7.7396,-1.9257,21.1677,0
46.5546,82.7625,7.6411,-1.9399,20.5878,0
46.0755,81.7212,7.5670,-1.9514,20.3152,0
45.5869,80.6895,7.4984,-1.9615,20.3787,0
45.1043,79.6981,7.3896,-1.9699,19.6812,0
44.6094,78.7230,7.3056,-1.9779,19.5056,0
44.1255,77.7535,7.2343,-1.9852,19.1089,0
43.6353,76.7936,7.1428,-1.9907,19.4431,0
43.1403,75.8465,7.0086,-1.9954,19.1370,0
42.6475,74.9267,6.9241,-1.9996,18.6476,0
42.1557,74.0173,6.8641,-2.0041,18.4956,0
41.6621,73.0917,6.7591,-2.0089,19.0247,0
41.1482,72.1660,6.6672,-2.0148,18.8592,0
40.6495,71.2545,6.5735,-2.0205,18.6618,0
40.1364,70.3447,6.4744,-2.0258,18.6819,0
39.6124,69.4301,6.3857,-2.0296,19.0421,0
39.0719,68.5003,6.2990,-2.0333,19.3822,0
38.5135,67.5364,6.1815,-2.0347,19.9769,0
37.9524,66.5969,6.0839,-2.0363,19.5669,0
37.3870,65.6427,5.9773,-2.0369,20.1387,0
36.8321,64.6610,5.8784,-2.0382,20.2576,0
36.2625,63.6737,5.7702,-2.0389,20.5081,0
35.6933,62.7005,5.6833,-2.0382,20.0553,0
35.1367,61.7464,5.5914,-2.0389,19.8183,0
34.5876,60.7884,5.4848,-2.0400,19.6620,0
34.0323,59.8540,5.3959,-2.0403,19.4106,0
33.4832,58.9285,5.2919,-2.0396,19.1596,0
32.9574,58.0057,5.1962,-2.0380,19.0486,0
32.4385,57.1018,5.1023,-2.0372,18.6378,0
31.9183,56.2156,5.0297,-2.0353,18.1864,0
31.3965,55.3201,4.9480,-2.0326,18.4912,0
30.8911,54.4484,4.8628,-2.0295,17.8232,0
30.4050,53.5722,4.7648,-2.0275,18.0436,0
29.6784,52.2829,4.6391,-2.0223,17.3601,0
28.9832,51.0381,4.5372,-2.0168,16.9629,0
28.3169,49.8397,4.4167,-2.0116,16.3669,0
27.6654,48.6355,4.3063,-2.0062,16.3008,0
27.0334,47.4672,4.1915,-2.0004,15.7951,0
26.4037,46.2789,4.1032,-1.9963,16.1653,0
25.7666,45.0867,3.9931,-1.9925,15.9256,0
25.1500,43.8893,3.8989,-1.9883,15.8567,0
24.5295,42.7165,3.8055,-1.9837,15.9338,0
23.9370,41.5496,3.7056,-1.9802,15.4665,0
23.3252,40.3814,3.5946,-1.9846,15.9331,0
22.7192,39.2433,3.4808,-1.9967,15.0321,0
22.1505,38.1893,3.3844,-2.0167,14.1287,0
21.5614,37.1567,3.2652,-2.0451,14.3209,0
20.9492,36.1821,3.1370,-2.0763,13.7919,0
20.3690,35.2774,3.0059,-2.1068,12.5311,0
19.6053,34.2450,2.8402,-2.1391,11.4216,0
18.9395,33.3007,2.7062,-2.1419,9.5321,0
18.2518,32.3234,2.5723,-2.1219,8.3388,0
17.6081,31.3875,2.4290,-2.0863,5.6943,0
17.0406,30.4768,2.2982,-2.0350,5.1027,0
16.5070,29.5324,2.2000,-1.9690,3.7394,0
